CARD_ID,total_spend,total_transaction_count,average_transaction_size
c_nc7jmjp0wyql,-222.5,1,-222.5
c_nc8pkoq8t5f0,-1066.019999831915,60,-17.76699999719858
c_nc9hfoyo6pji,-360.0,1,-360.0
c_ncb8rotualnz,-731.5999755859375,2,-365.79998779296875
c_ncdnjkg3gbqi,-1434.6799621582031,5,-286.9359924316406
c_nce174l99wwg,-46.689998626708984,1,-46.689998626708984
c_ncmcj0xa6xwo,-40.0,2,-20.0
c_ncp5yhdfj3ky,-157.75999450683594,1,-157.75999450683594
c_ncretp9yc0ai,-603.2799987792969,5,-120.65599975585937
c_ncrixbbcyx7i,-1392.3899993896484,7,-198.91285705566406
c_nctkj3hnvu5w,-136.0,1,-136.0
c_ncuglcos3f7g,-400.9499969482422,2,-200.4749984741211
c_ncuiwq600jv5,-916.9000091552734,3,-305.6333363850911
c_ncwawvjr86ma,-225.0,1,-225.0
c_ncxxf4njxvoh,-1028.7000122070312,2,-514.3500061035156
c_ncz3i2p68w55,-106754.99003696442,57,-1872.8945620520074
c_nd1w9g4nct3y,-770.0,1,-770.0
c_nd4jap5a5yhb,-1052.8999938964844,4,-263.2249984741211
c_nd53vkoqiqzz,-119.19000244140625,1,-119.19000244140625
c_nd880m0mzt5x,-121.95000076293945,2,-60.97500038146973
c_nd9hjt7ur82s,-5.0,1,-5.0
c_nd9wluchnv0w,-1606.280014038086,4,-401.5700035095215
c_ndbwj9nkjgj3,-40.0,8,-5.0
c_ndcn6yl33jw4,-137.80999755859375,1,-137.80999755859375
c_ndjs9ksxnd0k,-1629.0000228881836,4,-407.2500057220459
c_ndoml2qrglwd,-285.8000030517578,2,-142.9000015258789
c_ndukkj9k7m9k,-402.0,1,-402.0
c_ndvvtvp6arr0,-3300.0,1,-3300.0
c_ndy7e4zqgbao,-2214.0800018310547,3,-738.0266672770182
c_ndzous233pny,-2699.8799438476562,3,-899.9599812825521
c_ne2lq5r2pym0,-119.9800033569336,2,-59.9900016784668
c_ne3hfojix8mi,-690.0,1,-690.0
c_ne535bz2ynck,-1101.5999755859375,2,-550.7999877929688
c_ne85lgomindr,-343.99999237060547,2,-171.99999618530273
c_necjdvp6zu7p,-527.4100036621094,2,-263.7050018310547
c_necmdmphabmh,-120.30000305175781,2,-60.150001525878906
c_nej1mt7t8qww,-111.06999969482422,1,-111.06999969482422
c_nejvbhb70elw,-1200.9500122070312,6,-200.15833536783853
c_neolcnyohktq,-112.5999984741211,2,-56.29999923706055
c_nev8lgc6ep9j,-259.9800109863281,1,-259.9800109863281
c_nf2po3ybvdvp,-518.8900146484375,2,-259.44500732421875
c_nfacuarun1n6,-1449.5999755859375,4,-362.3999938964844
c_nfbv00iveg0m,-160.0,2,-80.0
c_nfh9k99mp12r,-103.0999984741211,1,-103.0999984741211
c_nfhey0s1w299,-314.79000091552734,3,-104.93000030517578
c_nfhq6ric6485,-228.1999969482422,1,-228.1999969482422
c_nfm9lfxlkap1,-893.0999755859375,2,-446.54998779296875
c_nfojwsw05t30,-3476.319984436035,10,-347.6319984436035
c_nfp3vcpjvk7,-2854.6799926757812,7,-407.8114275251116
c_nfqfoz79v1gm,-435.9200134277344,1,-435.9200134277344
c_nfqlyid745ak,-12125.259963989258,18,-673.6255535549587
c_nfr96qtm4tgp,-34.04999923706055,1,-34.04999923706055
c_nfsmhjpl3lbb,-535.760009765625,1,-535.760009765625
c_nfxen58a7ry3,-6196.89990234375,3,-2065.63330078125
c_nfxtly7e9ky3,-220.1800079345703,2,-110.09000396728516
c_nfyqykk7w09n,-11938.48974609375,11,-1085.3172496448863
c_ng0tmm6zj34n,-460.0,1,-460.0
c_ng44htw0c0ol,-1899.9199829101562,3,-633.3066609700521
c_ng5umo6hog98,-267.8800048828125,1,-267.8800048828125
c_ng6ftbww5j3m,-840.4600071907043,4,-210.1150017976761
c_ng6lxegwdyht,-1139.4599914550781,4,-284.86499786376953
c_ng6m8xwxqhz,-5.360000133514404,1,-5.360000133514404
c_ng8r5i1iipvz,-321.0,1,-321.0
c_ng93hsxry4f9,-3066.8999633789062,6,-511.1499938964844
c_ngab93nevf0g,-1399.949951171875,2,-699.9749755859375
c_ngcuz71vwyvv,-579.0,1,-579.0
c_ngev0jeuj2br,-371.79998779296875,1,-371.79998779296875
c_ngfwtlxtdrsm,-229.72000122070312,1,-229.72000122070312
c_nghz67xgtuww,-167.0,1,-167.0
c_nghzn9p1abkx,-4810.919921875,4,-1202.72998046875
c_ngimxqyxxjjt,-158.92999267578125,1,-158.92999267578125
c_ngkvs318mhc0,-2013.4000244140625,2,-1006.7000122070312
c_ngpf1ltnii09,-172.79999542236328,2,-86.39999771118164
c_ngs8lbhe2wg8,-279.0799865722656,1,-279.0799865722656
c_ngtszjz5kbti,-223.44000244140625,1,-223.44000244140625
c_ngw5fqpnsd5w,-198.0,1,-198.0
c_ngw7mh03l8ib,-13.25,1,-13.25
c_ngxyw2yuue1,-152.05999755859375,1,-152.05999755859375
c_nh06dl3hdq3z,-16436.200073242188,14,-1174.0142909458705
c_nh3p4m35ny0v,-422.20001220703125,1,-422.20001220703125
c_nh6hk7y41634,-866.8200073242188,1,-866.8200073242188
c_nha1v04kf,-2587.519989013672,4,-646.879997253418
c_nhc800jn47eo,-1503.3299560546875,2,-751.6649780273438
c_nheb0qphv1ww,-311921.0217553377,2776,-112.3634804594156
c_nhelx4abh0f3,-247.0,1,-247.0
c_nhh5yt5vuxgf,-386.70001220703125,1,-386.70001220703125
c_nhiacubrqz0d,-145.60000610351562,1,-145.60000610351562
c_nhjjw4yozzj4,-734.6799774169922,3,-244.89332580566406
c_nhnsnrrb6ruy,-18.0,1,-18.0
c_nho7jvkai8wz,-241.60000610351562,1,-241.60000610351562
c_nhpsxd05mwkn,-48.90999984741211,1,-48.90999984741211
c_nhsp18d2ql0p,-121555.02996635437,314,-387.11792982915404
c_nhukitrgir7w,-284.3000030517578,2,-142.1500015258789
c_nhwq9pt3a4ev,-1590.0,1,-1590.0
c_ni0m89cswzsd,-179000.0,1,-179000.0
c_ni3wsk8l572o,-374.0,1,-374.0
c_ni47m327x5iy,-128.0,1,-128.0
c_ni75u9gx09yj,-10707.979797363281,16,-669.2487373352051
c_ni7jeub3u8s5,-80.0,1,-80.0
c_ni8mvmzwleqh,-2495.089984893799,15,-166.33933232625324
c_nie973e7o83j,-91.08999633789062,1,-91.08999633789062
c_nifwu0ovkscb,-7721.319976806641,13,-593.9476905235878
c_nim9ma15vxdn,-377.40000915527344,2,-188.70000457763672
c_niwev6wefbh4,-1027.3599853515625,1,-1027.3599853515625
c_nj0jprnerebz,-513.0,1,-513.0
c_nj5d3b67dt9t,-132.33999633789062,1,-132.33999633789062
c_njbpzwvm8b5x,-1113.989990234375,4,-278.49749755859375
c_nje9hrqm5j90,-520.7200012207031,2,-260.36000061035156
c_njf7un17zivo,-11098.910041809082,25,-443.95640167236326
c_njfolgvpc118,-748.5199737548828,3,-249.50665791829428
c_njk4mo03n9or,-2649.949951171875,2,-1324.9749755859375
c_njkfegxakdx0,-348.0,1,-348.0
c_njkmsovxosy9,-451.63999938964844,2,-225.81999969482422
c_njksu043yjzh,-159.88000106811523,2,-79.94000053405762
c_njoa2yw9cslh,-2047.3499603271484,13,-157.48845848670373
c_njxkhj7h5n0q,-342.44000244140625,1,-342.44000244140625
c_njxw2s7kgbqz,-2269.5900115966797,6,-378.26500193277997
c_nk2gtu4iizlh,-310.1099853515625,1,-310.1099853515625
c_nk8fs7fr3s4p,-110.30000305175781,1,-110.30000305175781
c_nkd4uqmwxvtd,-226.1999969482422,1,-226.1999969482422
c_nkf29an9ugyt,-1317.52001953125,2,-658.760009765625
c_nkgfaqgnsig0,-13875.959968566895,32,-433.62374901771545
c_nkhmctarep8c,-223.0,1,-223.0
c_nkjc06jhaibm,-1998.1000000238419,63,-31.715873016251457
c_nklaixc179ys,-105.5999984741211,1,-105.5999984741211
c_nklvy60jro0e,-335.8999938964844,1,-335.8999938964844
c_nkohe8y4477x,-535.760009765625,1,-535.760009765625
c_nkuguiwwojvm,-4878.510025024414,9,-542.0566694471571
c_nkv7vnvhx839,-1252.1099853515625,2,-626.0549926757812
c_nkvpka7g0x1w,-1503.6799926757812,4,-375.9199981689453
c_nkw8zcyshgql,-680.0,1,-680.0
c_nkxabat4rc1f,-3549.0599975585938,4,-887.2649993896484
c_nkyi0susllps,-1037.2099914550781,2,-518.6049957275391
c_nkyr2z9hx8mg,-246.1200065612793,7,-35.16000093732561
c_nkzrwv3w1fb7,-8.800000190734863,1,-8.800000190734863
c_nl1lu88y0wpa,-615.4400024414062,1,-615.4400024414062
c_nl1ro7lrhrq4,-324.37998962402344,3,-108.12666320800781
c_nl354sqmfdsg,-1687.489990234375,3,-562.4966634114584
c_nl4jmwjmp9ko,-549.989990234375,1,-549.989990234375
c_nl669a304gg4,-100.0,1,-100.0
c_nl9axwxwoyan,-999.9500122070312,1,-999.9500122070312
c_nl9mh0jz9zk3,-1549.9400024414062,2,-774.9700012207031
c_nlcq5jv3ij54,-10.0,2,-5.0
c_nleo8gf6rhyl,-245.87999725341797,2,-122.93999862670898
c_nlfs3ra7us6a,-792.0,1,-792.0
c_nlks6g2itei,-545.7999877929688,1,-545.7999877929688
c_nlm8ba5scir6,-20.0,2,-10.0
c_nlot22jdh5g9,-2047.0,15,-136.46666666666667
c_nlrkdt1wpc08,-51098.0,2,-25549.0
c_nlrx1ckufje5,-262.0,1,-262.0
c_nltz4qzo78cf,-1105.6899719238281,2,-552.8449859619141
c_nluy8drr7itb,-1462.1000061035156,3,-487.3666687011719
c_nlw77ilw6irk,-650.0,1,-650.0
c_nm08g7jzhjvv,-281.4199981689453,3,-93.80666605631511
c_nm33ktzj5xdx,-3618.8099822998047,6,-603.1349970499674
c_nm5htolde9wl,-800.0,1,-800.0
c_nm6255zdv4vj,-1726.9500122070312,5,-345.39000244140624
c_nm7tl33mdqbe,-1730.0999755859375,4,-432.5249938964844
c_nmdbajzu53wc,-30.0,6,-5.0
c_nmdrzsfs0ece,-1450.0,1,-1450.0
c_nme7d1avfv0h,-359.0,1,-359.0
c_nmf6m7rwvqm2,-10849.36994934082,22,-493.15317951549184
c_nmkiia3ipz4n,-100.0,1,-100.0
c_nmnkoss36gwx,-52.79999923706055,1,-52.79999923706055
c_nmo6a9t1cxaw,-128.0,1,-128.0
c_nmopwe07ojem,-1320.0900115966797,7,-188.58428737095423
c_nmqh219xyn1f,-858.6000061035156,3,-286.2000020345052
c_nmrdehn9y6r3,-100.0,1,-100.0
c_nmtilisaj55z,-470.3000030517578,3,-156.76666768391928
c_nn0nrh9ynfke,-474.0,1,-474.0
c_nn2793qa5qqh,-2401.649948120117,6,-400.27499135335285
c_nn5y1wnv0hyp,-5014.3699951171875,5,-1002.8739990234375
c_nncnzev1a52s,-171.0800018310547,2,-85.54000091552734
c_nngs0yr6y6r9,-174.86000061035156,1,-174.86000061035156
c_nnjb06msni0s,-11274.339988708496,38,-296.693157597592
c_nnpgtlj2rndj,-655.2999877929688,2,-327.6499938964844
c_nnq61624qq0z,-509.4000053405762,4,-127.35000133514404
c_nnqbzr1f1oqp,-820.9900054931641,7,-117.28428649902344
c_nnsow3lnqx24,-15.0,3,-5.0
c_nntokwlnh0p9,-425.4000015258789,2,-212.70000076293945
c_nnwhes34nerw,-820.5999755859375,1,-820.5999755859375
c_nnwwr0vpn6zg,-9169.60000705719,14,-654.9714290755136
c_nny6olgomfgz,-1418.8000183105469,3,-472.93333943684894
c_no18owtwkx9p,-19.0,1,-19.0
c_no2kofn9ldeq,-223.17999267578125,1,-223.17999267578125
c_no35o19xhool,-610.989990234375,1,-610.989990234375
c_no8y06y1rlu9,-57.95000076293945,1,-57.95000076293945
c_noc57tv276f3,-33.18000030517578,1,-33.18000030517578
c_noe1okye3nu7,-17234.789962768555,25,-689.3915985107421
c_nofekgmbpqnh,-16410.7000579834,82,-200.13048851199267
c_nog3ytjlr47e,-3054.0,5,-610.8
c_nogj5wvyvpad,-2300.279998779297,8,-287.5349998474121
c_nogucggvbu50,-20.0,4,-5.0
c_noi6o60m69gu,-342.3500061035156,1,-342.3500061035156
c_nojqmw08lsax,-20.0,4,-5.0
c_nokx1jwmsrbq,-1399.949951171875,2,-699.9749755859375
c_nomzzuigl858,-304.20001220703125,1,-304.20001220703125
c_nop4e02od4tu,-3196.9199829101562,8,-399.61499786376953
c_notb096tyavi,-5127.690071105957,5,-1025.5380142211914
c_nowkhmut1ceg,-1611.7200012207031,6,-268.6200002034505
c_noxot7jr44t9,-811.3000030517578,4,-202.82500076293945
c_noy6fwxl9t0b,-270.1499938964844,1,-270.1499938964844
c_noykwmz44wey,-4353.280029296875,11,-395.75272993607956
c_nozpo9e8h16n,-3618.320068359375,4,-904.5800170898438
c_np0yulwljojl,-388.5,1,-388.5
c_np3q6ecox6eu,-111.62999725341797,1,-111.62999725341797
c_np6u7py3y8br,-2304.269989013672,10,-230.4269989013672
c_np7242xl4bnk,-542120.3903961182,745,-727.6783763706284
c_npb5j66sq19h,-449.0,1,-449.0
c_npbbw5igez4u,-402.0,1,-402.0
c_npbpzl2oxnig,-361.0,1,-361.0
c_npf6eqi5x9xg,-9251.79997253418,17,-544.2235277961282
c_nphr0unptymt,-149.9700050354004,3,-49.9900016784668
c_npidu35i9sog,-110.30000305175781,1,-110.30000305175781
c_npqwoknhel2w,-278.75,1,-278.75
c_npw0ecoywghy,-359.6999969482422,3,-119.89999898274739
c_npwyi4f5s4j,-975.0,1,-975.0
c_npxal3rrhv50,-2781.0,5,-556.2
c_npy2jpd1p1mx,-1603.740005493164,5,-320.7480010986328
c_nq0hwa8zcehi,-350.0,1,-350.0
c_nq3pp9qag1ur,-179000.0,1,-179000.0
c_nq5i9hpqfhze,-2448.2100524902344,4,-612.0525131225586
c_nqcotd8j48wz,-17.880000114440918,3,-5.960000038146973
c_nqd9oujdtrsd,-1265.0,5,-253.0
c_nqdm3m0k92x2,-169.83999633789062,1,-169.83999633789062
c_nqltxddw2ioi,-100.0,1,-100.0
c_nqmn7bgmr3mg,-19.040000915527344,1,-19.040000915527344
c_nqpw51u8riq6,-239.0,1,-239.0
c_nqqjfwh8n1tr,-2563.400001525879,11,-233.0363637750799
c_nqs79qwdnzw,-11184.0,4,-2796.0
c_nqsjavjisu8r,-999.9500122070312,1,-999.9500122070312
c_nqtc1mw93tsj,-340.0,1,-340.0
c_nqvvj1xwaqya,-2480.0,1,-2480.0
c_nr3lnu90d9of,-4166.859924316406,7,-595.2657034737723
c_nr5psw08hxn,-241.60000610351562,1,-241.60000610351562
c_nremjy1zotgc,-9927.369979858398,22,-451.2440899935636
c_nrgbrje2wvuj,-25.0,5,-5.0
c_nrl1r439bot3,-2481.2200317382812,7,-354.4600045340402
c_nrl2l3qx184g,-2999.8500366210938,3,-999.9500122070312
c_nrl2ri6pujcm,-617.6100006103516,2,-308.8050003051758
c_nrmzba7pdzz7,-499.6499938964844,1,-499.6499938964844
c_nrn6b4je5500,-278.6699981689453,2,-139.33499908447266
c_nrrptl1ah8yc,-35.0,7,-5.0
c_nrtnlqpgf5ix,-694.6900100708008,6,-115.78166834513347
c_ns3zgm84y3aw,-523.0,2,-261.5
c_nscg9i82ke06,-80.0,1,-80.0
c_nscwsh66ibao,-38.459999799728394,9,-4.273333311080933
c_nsh42u46186j,-1494.199951171875,2,-747.0999755859375
c_nsj7vsvzpvgy,-1844.0,5,-368.8
c_nsj8um7qmz2c,-3346.1200103759766,12,-278.84333419799805
c_nsq15xm7utq1,-514.6500244140625,1,-514.6500244140625
c_nsvrb9elfd17,-58294.58999252319,288,-202.4117708073722
c_nsxqicy328zy,-121.07000350952148,2,-60.53500175476074
c_nszrihvo5e09,-164.4000015258789,2,-82.20000076293945
c_nt1ikwwd31,-2395.9200439453125,2,-1197.9600219726562
c_nt1rvgv8lgtv,-339.87998962402344,2,-169.93999481201172
c_nt3f04sid8ow,-1007.3000335693359,3,-335.7666778564453
c_nt4gx06qgl9e,-24547.99997329712,124,-197.96774172013806
c_nt6c8cnnzsfs,-40.0,8,-5.0
c_nt6xglupn13b,-151.9199981689453,1,-151.9199981689453
c_nt7j2yuhr2c7,-790.8100280761719,2,-395.40501403808594
c_ntay6otzhn4w,-5660.349994897842,74,-76.49121614726815
c_ntb3ll3v6off,-1874.0500030517578,7,-267.72142900739397
c_ntohrxl7a8d3,-55.0,1,-55.0
c_nttjji5fo1w2,-5079.0999755859375,8,-634.8874969482422
c_ntwknbqcxiwv,-2120.0,5,-424.0
c_nu0ok8z8s1u7,-1581.4200134277344,4,-395.3550033569336
c_nu293kbv9smh,-761.1499938964844,2,-380.5749969482422
c_nu3jwygbvl8q,-57.95000076293945,1,-57.95000076293945
c_nu5l31z4j0f7,-455.0400085449219,1,-455.0400085449219
c_nu6c42jrtzm6,-15.0,3,-5.0
c_nubiqp6bjtlo,-555.1300048828125,1,-555.1300048828125
c_nuihuq6bhabl,-10110.960021972656,14,-722.211430140904
c_nux6uauyhumn,-20.0,4,-5.0
c_nuyqg7hdbx0z,-1225.0,1,-1225.0
c_nv6vvuiril2w,-3266.8800048828125,8,-408.36000061035156
c_nv8xzl4caxvl,-9132.72998046875,9,-1014.7477756076389
c_nvbs6xwa18lw,-11898.329833984375,5,-2379.665966796875
c_nvci54qw7ph4,-5684.470050811768,20,-284.22350254058836
c_nvcou1wvaft7,-358000.0,2,-179000.0
c_nvcsncuj2frp,-1300.0,1,-1300.0
c_nvdh5dbvsuff,-1002.9200134277344,2,-501.4600067138672
c_nvep32lvcal,-3039.490020751953,18,-168.86055670844183
c_nvm8we8qgtvz,-211.94999885559082,3,-70.64999961853027
c_nvny6y1w2rm6,-682.0,2,-341.0
c_nvpiqaupthz1,-696.8000030517578,3,-232.26666768391928
c_nvpookeui10r,-477.6000061035156,1,-477.6000061035156
c_nvswbao4wt8s,-738.0900268554688,1,-738.0900268554688
c_nvvgt74hng1x,-1764.1800155639648,6,-294.03000259399414
c_nw7c691ygtx0,-3016.8999633789062,5,-603.3799926757813
c_nwcv45n2zjzm,-1301.7699890136719,2,-650.8849945068359
c_nwf9zqk4a92,-1344.679986000061,6,-224.11333100001016
c_nwonhbsckd0,-3714.6500244140625,11,-337.69545676491475
c_nwq52j7cx4iy,-5126.839920043945,8,-640.8549900054932
c_nwrsxl7scro1,-452.260009765625,4,-113.06500244140625
c_nws4pr71wlmp,-573.5099945068359,3,-191.1699981689453
c_nws7eiv957f3,-2535.479965209961,5,-507.0959930419922
c_nwsb1vyio32r,-11916.999938964844,11,-1083.3636308149858
c_nwuhmf0dz5f9,-55.70000076293945,2,-27.850000381469727
c_nwxmkfzqwybv,-20.0,4,-5.0
c_nx4dvyuaebtq,-639.7399978637695,8,-79.96749973297119
c_nxb1v85huj37,-1415.089997291565,15,-94.33933315277099
c_nxehht0gkvm3,-80.0,4,-20.0
c_nxkjnrkdzmhh,-11326.230079650879,26,-435.62423383272613
c_nxlqxzhu75fz,-3949.8299713134766,7,-564.2614244733538
c_nxpfydlhszh0,-2649.949951171875,2,-1324.9749755859375
c_nxxn9aaile7f,-519.489990234375,1,-519.489990234375
c_nxzwetrd0pje,-439.5,1,-439.5
c_ny0qi2tgybrx,-1758.8500061035156,8,-219.85625076293945
c_ny20l26l7g7i,-6530.5,9,-725.6111111111111
c_ny2m6hujxgbw,-1087.1300048828125,2,-543.5650024414062
c_ny3i4d5ral93,-1040.0,2,-520.0
c_ny42ds7iwo8n,-44.400001525878906,1,-44.400001525878906
c_ny6ll6j37s8c,-100.0,1,-100.0
c_ny9kg15polh9,-3232.05997467041,7,-461.7228535243443
c_nya5mq4in1yn,-11684.10001373291,30,-389.47000045776366
c_nydokl1yk16x,-535.760009765625,1,-535.760009765625
c_nyg0ilskilra,-1177.2400207519531,3,-392.41334025065106
c_nyk9b2stgnwc,-1045.8000030517578,8,-130.72500038146973
c_nykfjkcoulm6,-85.27999877929688,1,-85.27999877929688
c_nyl6pwo0tm4z,-2220.0,1,-2220.0
c_nylp44xcn4ym,-3747.019973754883,3,-1249.0066579182942
c_nynzhrcrfud,-3056.129997253418,8,-382.01624965667725
c_nyr6ibcrzv0c,-3720.2000732421875,8,-465.02500915527344
c_nysjzcvap9a5,-19907.3198928833,32,-622.1037466526031
c_nyzrc6bzyjcp,-1546.239990234375,1,-1546.239990234375
c_nz3igvt333b9,-25.0,1,-25.0
c_nz532q0mw8i8,-43.09000015258789,1,-43.09000015258789
c_nz5sz3760px3,-675.2999877929688,2,-337.6499938964844
c_nz6jwyj47t2r,-666.9600219726562,1,-666.9600219726562
c_nz6p4ygogtc8,-2946.0,3,-982.0
c_nzge5wub6cd,-6784.800094604492,17,-399.10588791791133
c_nzhcxvjpe6af,-67.72000122070312,2,-33.86000061035156
c_nzj4hqfqu9qw,-294.29998779296875,1,-294.29998779296875
c_nztkcsk8yl2p,-3660.449951171875,1,-3660.449951171875
c_nzwcjbf77l4m,-167.0,1,-167.0
c_nzxehgtd947c,-67.72000122070312,2,-33.86000061035156
c_o001u62cgczu,-205.63999938964844,2,-102.81999969482422
c_o06x5hxw1txf,-307.2300033569336,2,-153.6150016784668
c_o0dzhi9olznu,-1002.3499755859375,2,-501.17498779296875
c_o0iyns5crqb2,-649.5,1,-649.5
c_o0lbwrg5c2k2,-2045.3200073242188,9,-227.25777859157986
c_o0lexf1p428x,-177.1999969482422,2,-88.5999984741211
c_o0pif9b572nf,-34.04999923706055,1,-34.04999923706055
c_o0q5crf0f1v0,-1275.0,1,-1275.0
c_o0qawxdmspyx,-15.0,3,-5.0
c_o0uhzktrkugd,-221.9500026702881,3,-73.98333422342937
c_o0us5ah0dh30,-1672.9400024414062,5,-334.58800048828124
c_o0vrfy184pug,-4982.740051269531,6,-830.4566752115885
c_o0wr50gvcvxu,-357.0400085449219,1,-357.0400085449219
c_o0z6h4i332iz,-326.1000061035156,1,-326.1000061035156
c_o10cnn3e2e0o,-21168.0,1,-21168.0
c_o114ucviqst8,-125.56999969482422,1,-125.56999969482422
c_o1691wnmjsuk,-223.6999969482422,1,-223.6999969482422
c_o177zamt2tvl,-2376.8999633789062,4,-594.2249908447266
c_o179m4axwlfx,-423.1000061035156,1,-423.1000061035156
c_o17m7edt9uq1,-877.3699951171875,3,-292.4566650390625
c_o18phpb1g1m7,-1759.9599914550781,3,-586.653330485026
c_o18uqk11j07m,-530.77001953125,1,-530.77001953125
c_o1d1oio2wp4i,-40.0,8,-5.0
c_o1eun4dsh4e8,-897.6499862670898,3,-299.21666208902997
c_o1fj9st88wyu,-981.0,1,-981.0
c_o1ikb1ot588g,-100.0,1,-100.0
c_o1jb56a2a9vn,-25.0,5,-5.0
c_o1sqaurrs8lf,-10501.10994720459,58,-181.0536197793895
c_o1x7ockjf3yo,-728.9000091552734,3,-242.96666971842447
c_o223o597u99g,-138.9199981689453,1,-138.9199981689453
c_o28y6zk1m5dk,-2600.0,1,-2600.0
c_o2cid51mcbph,-242.3300018310547,1,-242.3300018310547
c_o2ez8qisolmx,-448.88999938964844,2,-224.44499969482422
c_o2fmue5mxw63,-350.20001220703125,1,-350.20001220703125
c_o2h0kflf6xyk,-590.3600082397461,4,-147.59000205993652
c_o2ibfnpohpp,-2572.510009765625,4,-643.1275024414062
c_o2ivbcnre10k,-283.0,1,-283.0
c_o2jf0eq8ew5n,-6444.570022583008,8,-805.571252822876
c_o2kb1unrq3er,-379.0,1,-379.0
c_o2of23vv1i1k,-1399.949951171875,1,-1399.949951171875
c_o2vlrpmbfbjs,-1024.4000244140625,1,-1024.4000244140625
c_o32jyfas7nty,-99.69999885559082,4,-24.924999713897705
c_o342u5wyz1ag,-1759.9599914550781,2,-879.9799957275391
c_o35nek6938xs,-2124.4600219726562,3,-708.1533406575521
c_o383dmfg6a6x,-4086.0199298858643,16,-255.37624561786652
c_o3b3p6czsm43,-350.8000030517578,2,-175.4000015258789
c_o3f28pgzl5tc,-3069.770004272461,10,-306.9770004272461
c_o3gtbgzxoun0,-7692.040012359619,41,-187.6107320087712
c_o3gwzwhhlnoa,-54.0,1,-54.0
c_o3u1jyuvkfyq,-1327.8500061035156,2,-663.9250030517578
c_o3vcweqz8ju,-3561.699981689453,10,-356.1699981689453
c_o3vxcfie8cen,-1220.5599975585938,7,-174.36571393694197
c_o3w8zgtg80sp,-1581.8599853515625,2,-790.9299926757812
c_o42oytnvy4o6,-861.0,1,-861.0
c_o47vbxuh0vej,-1505.0,7,-215.0
c_o48ss6hys5fo,-1049.8399658203125,1,-1049.8399658203125
c_o4a5xbzvfxcs,-326.1000061035156,1,-326.1000061035156
c_o4ievmi4zrk1,-10.0,2,-5.0
c_o4lcxgbvu85r,-107.69999694824219,1,-107.69999694824219
c_o4onahibm7b6,-634.7100219726562,1,-634.7100219726562
c_o4srx7jlpfk0,-184.1999969482422,1,-184.1999969482422
c_o4ti7qbxe82,-4632.6700439453125,7,-661.8100062779018
c_o4vibiwfrfjv,-191.60000610351562,1,-191.60000610351562
c_o4wyq32kdcrx,-35.0,1,-35.0
c_o55m6hez4ijm,-198.0,1,-198.0
c_o55v6k5lrki1,-3098.4199829101562,10,-309.8419982910156
c_o578zhldo6pw,-3616.2000274658203,8,-452.02500343322754
c_o57c7gqbs1zw,-2889.8299713134766,13,-222.29461317795975
c_o58znkw31idn,-1203.1499938964844,3,-401.0499979654948
c_o5l06kruiv6i,-1238.4000244140625,2,-619.2000122070312
c_o5ps3mtttn67,-11691.069793701172,11,-1062.8245267001066
c_o5r1853x5dvi,-245.8000030517578,3,-81.93333435058594
c_o5rtwooeqsi0,-7323.869979858398,14,-523.1335699898856
c_o5uok2xcowh1,-709.0,1,-709.0
c_o5w346ydiyg6,-609.0,1,-609.0
c_o5x3ooghhyy5,-163.60000610351562,1,-163.60000610351562
c_o5zed7d3cxv6,-15.0,3,-5.0
c_o6fjdv7jzrmr,-1318.1499938964844,2,-659.0749969482422
c_o6kl3wcj80qv,-2256.5899810791016,6,-376.0983301798503
c_o6kxgjnichv5,-5824.400009155273,13,-448.03076993502106
c_o6ky47nxhtv,-101.0,1,-101.0
c_o6lcmmp66dob,-13517.19994354248,25,-540.6879977416992
c_o6mzq1win8sa,-171.60000610351562,1,-171.60000610351562
c_o6puj92zujwx,-179000.0,1,-179000.0
c_o6q0ml4ky8ez,-6079.150039672852,10,-607.9150039672852
c_o6q8ncxgg7vw,-76.86000061035156,1,-76.86000061035156
c_o6qb3bodz81v,-117.0,2,-58.5
c_o6t5oorw5b4j,-641.3599853515625,1,-641.3599853515625
c_o6txxo724u8y,-1350.239990234375,3,-450.0799967447917
c_o6ubu81dmuj,-376.54999923706055,2,-188.27499961853027
c_o6uhc2jg7ytu,-18544.849868774414,32,-579.5265583992004
c_o6zk9dvu3m8,-2692.6799926757812,7,-384.6685703822545
c_o718t5lejj6m,-271.1000061035156,1,-271.1000061035156
c_o71p7qz8yzdz,-3113.5800018310547,13,-239.5061539870042
c_o7d21uwb9adz,-9584.34997177124,45,-212.98555492824977
c_o7gw704nbxeb,-130.0,6,-21.666666666666668
c_o7hcj420puwn,-975.6999969482422,4,-243.92499923706055
c_o7ico6y8a9z4,-516.0,1,-516.0
c_o7mbsioa76p2,-740.0,1,-740.0
c_o7x2uo8omo9g,-569.7299957275391,2,-284.86499786376953
c_o7zayyxwsjzh,-203.9199981689453,1,-203.9199981689453
c_o80fosfdiz3z,-100.0,1,-100.0
c_o83l2uogrck4,-2791.079999923706,17,-164.18117646610037
c_o872vrz1qasm,-107.62999725341797,1,-107.62999725341797
c_o8790w84d3pu,-100.0,1,-100.0
c_o87fwvcc1gfg,-960.5999755859375,1,-960.5999755859375
c_o8a4t4a4txf2,-100.0,1,-100.0
c_o8he0zqyvb6o,-13934.639980316162,60,-232.24399967193602
